city_name,state,country,latitude,longitude,weather_date,temperature_max_f,temperature_min_f,precipitation_in,wind_speed_max_mph
Mesa,AZ,USA,33.4152,-111.8315,2024-01-01,65.5,45.1,0.0,8.1
Mesa,AZ,USA,33.4152,-111.8315,2024-01-02,62.1,40.5,0.0,4.7
Mesa,AZ,USA,33.4152,-111.8315,2024-01-03,64.5,40.4,0.047,13.5
Mesa,AZ,USA,33.4152,-111.8315,2024-01-04,56.7,40.7,0.004,8.2
Mesa,AZ,USA,33.4152,-111.8315,2024-01-05,56.6,38.3,0.0,7.0
Mesa,AZ,USA,33.4152,-111.8315,2024-01-06,58.6,36.1,0.0,6.2
Mesa,AZ,USA,33.4152,-111.8315,2024-01-07,51.9,39.4,0.063,15.4
Mesa,AZ,USA,33.4152,-111.8315,2024-01-08,50.2,31.7,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-01-09,52.3,32.4,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-01-10,57.5,31.3,0.0,4.4
Mesa,AZ,USA,33.4152,-111.8315,2024-01-11,57.2,37.2,0.087,22.5
Mesa,AZ,USA,33.4152,-111.8315,2024-01-12,54.5,31.5,0.0,6.5
Mesa,AZ,USA,33.4152,-111.8315,2024-01-13,60.4,34.0,0.0,6.7
Mesa,AZ,USA,33.4152,-111.8315,2024-01-14,63.8,38.0,0.0,6.1
Mesa,AZ,USA,33.4152,-111.8315,2024-01-15,64.8,37.0,0.0,6.2
Mesa,AZ,USA,33.4152,-111.8315,2024-01-16,67.0,40.2,0.0,7.4
Mesa,AZ,USA,33.4152,-111.8315,2024-01-17,69.1,41.1,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-01-18,72.8,45.1,0.0,7.8
Mesa,AZ,USA,33.4152,-111.8315,2024-01-19,75.4,49.0,0.0,8.6
Mesa,AZ,USA,33.4152,-111.8315,2024-01-20,74.3,50.3,0.0,7.9
Mesa,AZ,USA,33.4152,-111.8315,2024-01-21,56.9,51.4,0.154,8.4
Mesa,AZ,USA,33.4152,-111.8315,2024-01-22,62.9,45.2,0.453,11.0
Mesa,AZ,USA,33.4152,-111.8315,2024-01-23,56.1,48.4,1.087,16.4
Mesa,AZ,USA,33.4152,-111.8315,2024-01-24,60.6,45.6,0.008,5.7
Mesa,AZ,USA,33.4152,-111.8315,2024-01-25,62.9,45.0,0.024,8.6
Mesa,AZ,USA,33.4152,-111.8315,2024-01-26,63.6,43.2,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-01-27,68.5,46.0,0.0,12.8
Mesa,AZ,USA,33.4152,-111.8315,2024-01-28,73.4,49.9,0.0,13.0
Mesa,AZ,USA,33.4152,-111.8315,2024-01-29,75.2,51.7,0.0,11.3
Mesa,AZ,USA,33.4152,-111.8315,2024-01-30,76.9,51.3,0.0,9.3
Mesa,AZ,USA,33.4152,-111.8315,2024-01-31,76.6,50.5,0.0,7.2
Mesa,AZ,USA,33.4152,-111.8315,2024-02-01,77.1,54.0,0.315,17.8
Mesa,AZ,USA,33.4152,-111.8315,2024-02-02,59.8,46.2,0.823,14.0
Mesa,AZ,USA,33.4152,-111.8315,2024-02-03,60.2,41.8,0.0,7.0
Mesa,AZ,USA,33.4152,-111.8315,2024-02-04,65.3,41.1,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-05,73.8,46.0,0.0,9.0
Mesa,AZ,USA,33.4152,-111.8315,2024-02-06,63.6,51.5,0.386,16.3
Mesa,AZ,USA,33.4152,-111.8315,2024-02-07,55.3,46.0,0.563,10.6
Mesa,AZ,USA,33.4152,-111.8315,2024-02-08,58.6,40.5,0.094,18.7
Mesa,AZ,USA,33.4152,-111.8315,2024-02-09,55.8,37.5,0.0,5.3
Mesa,AZ,USA,33.4152,-111.8315,2024-02-10,53.6,42.0,0.142,10.1
Mesa,AZ,USA,33.4152,-111.8315,2024-02-11,56.3,35.8,0.0,5.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-12,62.3,39.4,0.0,8.7
Mesa,AZ,USA,33.4152,-111.8315,2024-02-13,67.1,40.7,0.0,7.3
Mesa,AZ,USA,33.4152,-111.8315,2024-02-14,65.6,41.2,0.0,5.8
Mesa,AZ,USA,33.4152,-111.8315,2024-02-15,68.8,41.6,0.0,6.4
Mesa,AZ,USA,33.4152,-111.8315,2024-02-16,68.3,42.9,0.0,5.4
Mesa,AZ,USA,33.4152,-111.8315,2024-02-17,69.6,45.3,0.0,6.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-18,72.7,45.6,0.0,6.0
Mesa,AZ,USA,33.4152,-111.8315,2024-02-19,76.4,47.9,0.0,6.7
Mesa,AZ,USA,33.4152,-111.8315,2024-02-20,76.9,49.1,0.0,6.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-21,71.5,49.6,0.0,11.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-22,72.1,49.5,0.0,7.3
Mesa,AZ,USA,33.4152,-111.8315,2024-02-23,77.5,50.8,0.0,10.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-24,78.1,52.8,0.0,11.1
Mesa,AZ,USA,33.4152,-111.8315,2024-02-25,81.6,53.2,0.0,8.4
Mesa,AZ,USA,33.4152,-111.8315,2024-02-26,72.8,60.5,0.0,15.9
Mesa,AZ,USA,33.4152,-111.8315,2024-02-27,74.0,53.5,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-02-28,74.3,51.5,0.004,13.4
Mesa,AZ,USA,33.4152,-111.8315,2024-02-29,73.0,48.7,0.0,7.0
Mesa,AZ,USA,33.4152,-111.8315,2024-03-01,76.4,48.8,0.0,6.7
Mesa,AZ,USA,33.4152,-111.8315,2024-03-02,74.8,49.6,0.0,11.3
Mesa,AZ,USA,33.4152,-111.8315,2024-03-03,70.7,50.0,0.0,12.5
Mesa,AZ,USA,33.4152,-111.8315,2024-03-04,71.0,48.0,0.0,9.7
Mesa,AZ,USA,33.4152,-111.8315,2024-03-05,73.7,46.2,0.0,6.2
Mesa,AZ,USA,33.4152,-111.8315,2024-03-06,73.4,50.3,0.0,6.6
Mesa,AZ,USA,33.4152,-111.8315,2024-03-07,61.4,49.7,0.606,9.8
Mesa,AZ,USA,33.4152,-111.8315,2024-03-08,65.8,47.5,0.059,15.2
Mesa,AZ,USA,33.4152,-111.8315,2024-03-09,72.0,47.2,0.0,8.8
Mesa,AZ,USA,33.4152,-111.8315,2024-03-10,77.0,51.2,0.0,12.3
Mesa,AZ,USA,33.4152,-111.8315,2024-03-11,79.1,50.5,0.0,8.4
Mesa,AZ,USA,33.4152,-111.8315,2024-03-12,75.9,50.5,0.0,7.4
Mesa,AZ,USA,33.4152,-111.8315,2024-03-13,74.7,50.6,0.0,15.3
Mesa,AZ,USA,33.4152,-111.8315,2024-03-14,71.3,48.5,0.012,11.6
Mesa,AZ,USA,33.4152,-111.8315,2024-03-15,61.7,49.4,0.071,17.5
Mesa,AZ,USA,33.4152,-111.8315,2024-03-16,64.0,44.1,0.012,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-03-17,65.5,48.4,0.028,7.9
Mesa,AZ,USA,33.4152,-111.8315,2024-03-18,70.2,47.9,0.075,19.9
Mesa,AZ,USA,33.4152,-111.8315,2024-03-19,73.4,50.5,0.0,10.1
Mesa,AZ,USA,33.4152,-111.8315,2024-03-20,75.7,50.3,0.0,9.4
Mesa,AZ,USA,33.4152,-111.8315,2024-03-21,80.3,51.2,0.0,11.0
Mesa,AZ,USA,33.4152,-111.8315,2024-03-22,83.4,54.3,0.0,8.8
Mesa,AZ,USA,33.4152,-111.8315,2024-03-23,82.5,57.3,0.02,16.6
Mesa,AZ,USA,33.4152,-111.8315,2024-03-24,63.2,50.4,0.654,17.0
Mesa,AZ,USA,33.4152,-111.8315,2024-03-25,67.0,44.9,0.012,12.6
Mesa,AZ,USA,33.4152,-111.8315,2024-03-26,63.2,47.8,0.024,14.2
Mesa,AZ,USA,33.4152,-111.8315,2024-03-27,72.2,46.0,0.0,6.9
Mesa,AZ,USA,33.4152,-111.8315,2024-03-28,79.2,50.0,0.0,7.2
Mesa,AZ,USA,33.4152,-111.8315,2024-03-29,82.2,51.4,0.0,11.0
Mesa,AZ,USA,33.4152,-111.8315,2024-03-30,82.8,55.0,0.0,20.9
Mesa,AZ,USA,33.4152,-111.8315,2024-03-31,62.0,49.1,0.697,14.4
Mesa,AZ,USA,33.4152,-111.8315,2024-04-01,61.3,46.5,0.126,5.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-02,70.2,45.9,0.0,5.8
Mesa,AZ,USA,33.4152,-111.8315,2024-04-03,76.3,48.0,0.0,6.3
Mesa,AZ,USA,33.4152,-111.8315,2024-04-04,83.6,49.3,0.0,12.0
Mesa,AZ,USA,33.4152,-111.8315,2024-04-05,64.9,51.6,0.091,17.0
Mesa,AZ,USA,33.4152,-111.8315,2024-04-06,63.2,42.4,0.0,9.6
Mesa,AZ,USA,33.4152,-111.8315,2024-04-07,72.1,43.9,0.0,8.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-08,74.2,47.3,0.0,8.7
Mesa,AZ,USA,33.4152,-111.8315,2024-04-09,83.3,48.3,0.0,14.2
Mesa,AZ,USA,33.4152,-111.8315,2024-04-10,84.7,51.4,0.0,6.6
Mesa,AZ,USA,33.4152,-111.8315,2024-04-11,91.9,56.6,0.0,8.4
Mesa,AZ,USA,33.4152,-111.8315,2024-04-12,91.1,60.2,0.0,15.6
Mesa,AZ,USA,33.4152,-111.8315,2024-04-13,87.4,59.1,0.0,10.3
Mesa,AZ,USA,33.4152,-111.8315,2024-04-14,81.9,55.5,0.0,14.3
Mesa,AZ,USA,33.4152,-111.8315,2024-04-15,75.8,52.2,0.0,10.0
Mesa,AZ,USA,33.4152,-111.8315,2024-04-16,85.6,53.0,0.0,7.4
Mesa,AZ,USA,33.4152,-111.8315,2024-04-17,90.0,58.4,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-04-18,91.4,59.1,0.0,7.6
Mesa,AZ,USA,33.4152,-111.8315,2024-04-19,92.5,59.7,0.0,8.3
Mesa,AZ,USA,33.4152,-111.8315,2024-04-20,92.9,63.7,0.0,8.2
Mesa,AZ,USA,33.4152,-111.8315,2024-04-21,96.8,62.2,0.0,5.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-22,97.6,66.7,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-04-23,94.7,65.3,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-24,90.3,63.4,0.0,14.0
Mesa,AZ,USA,33.4152,-111.8315,2024-04-25,82.0,62.7,0.0,14.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-26,80.4,57.9,0.02,20.9
Mesa,AZ,USA,33.4152,-111.8315,2024-04-27,80.2,55.7,0.0,12.6
Mesa,AZ,USA,33.4152,-111.8315,2024-04-28,84.9,56.5,0.0,7.5
Mesa,AZ,USA,33.4152,-111.8315,2024-04-29,90.5,60.2,0.0,9.2
Mesa,AZ,USA,33.4152,-111.8315,2024-04-30,93.0,64.0,0.0,10.3
Mesa,AZ,USA,33.4152,-111.8315,2024-05-01,91.4,64.7,0.0,10.0
Mesa,AZ,USA,33.4152,-111.8315,2024-05-02,90.6,64.9,0.0,7.8
Mesa,AZ,USA,33.4152,-111.8315,2024-05-03,91.7,66.3,0.0,11.1
Mesa,AZ,USA,33.4152,-111.8315,2024-05-04,92.8,65.8,0.0,11.3
Mesa,AZ,USA,33.4152,-111.8315,2024-05-05,85.4,66.4,0.0,18.3
Mesa,AZ,USA,33.4152,-111.8315,2024-05-06,84.1,57.6,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-05-07,89.5,57.4,0.0,12.3
Mesa,AZ,USA,33.4152,-111.8315,2024-05-08,89.8,62.3,0.0,15.7
Mesa,AZ,USA,33.4152,-111.8315,2024-05-09,86.5,58.6,0.0,11.9
Mesa,AZ,USA,33.4152,-111.8315,2024-05-10,90.2,60.4,0.0,11.2
Mesa,AZ,USA,33.4152,-111.8315,2024-05-11,92.3,62.3,0.0,16.2
Mesa,AZ,USA,33.4152,-111.8315,2024-05-12,92.1,64.0,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-05-13,97.9,67.8,0.0,9.1
Mesa,AZ,USA,33.4152,-111.8315,2024-05-14,96.8,68.5,0.0,8.6
Mesa,AZ,USA,33.4152,-111.8315,2024-05-15,95.5,69.4,0.0,10.6
Mesa,AZ,USA,33.4152,-111.8315,2024-05-16,94.5,70.3,0.0,14.4
Mesa,AZ,USA,33.4152,-111.8315,2024-05-17,100.2,70.8,0.0,12.2
Mesa,AZ,USA,33.4152,-111.8315,2024-05-18,100.0,74.4,0.0,13.6
Mesa,AZ,USA,33.4152,-111.8315,2024-05-19,97.4,70.3,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-05-20,90.3,68.9,0.0,15.4
Mesa,AZ,USA,33.4152,-111.8315,2024-05-21,94.4,63.6,0.0,11.7
Mesa,AZ,USA,33.4152,-111.8315,2024-05-22,94.3,64.4,0.0,9.4
Mesa,AZ,USA,33.4152,-111.8315,2024-05-23,94.3,65.0,0.0,10.0
Mesa,AZ,USA,33.4152,-111.8315,2024-05-24,97.3,67.4,0.0,13.5
Mesa,AZ,USA,33.4152,-111.8315,2024-05-25,89.2,69.2,0.0,14.1
Mesa,AZ,USA,33.4152,-111.8315,2024-05-26,95.1,65.5,0.0,7.7
Mesa,AZ,USA,33.4152,-111.8315,2024-05-27,100.0,67.7,0.0,7.5
Mesa,AZ,USA,33.4152,-111.8315,2024-05-28,103.6,70.2,0.0,10.9
Mesa,AZ,USA,33.4152,-111.8315,2024-05-29,100.5,72.0,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-05-30,101.7,70.5,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-05-31,104.1,72.7,0.0,9.0
Mesa,AZ,USA,33.4152,-111.8315,2024-06-01,104.1,73.7,0.0,10.8
Mesa,AZ,USA,33.4152,-111.8315,2024-06-02,100.5,71.3,0.0,10.0
Mesa,AZ,USA,33.4152,-111.8315,2024-06-03,100.8,72.8,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-06-04,102.5,72.5,0.0,8.6
Mesa,AZ,USA,33.4152,-111.8315,2024-06-05,106.4,76.7,0.0,12.1
Mesa,AZ,USA,33.4152,-111.8315,2024-06-06,109.9,78.3,0.0,11.2
Mesa,AZ,USA,33.4152,-111.8315,2024-06-07,109.3,78.7,0.0,8.7
Mesa,AZ,USA,33.4152,-111.8315,2024-06-08,106.5,78.9,0.0,10.1
Mesa,AZ,USA,33.4152,-111.8315,2024-06-09,104.5,78.3,0.0,11.6
Mesa,AZ,USA,33.4152,-111.8315,2024-06-10,104.3,75.1,0.0,7.7
Mesa,AZ,USA,33.4152,-111.8315,2024-06-11,108.9,77.6,0.0,9.2
Mesa,AZ,USA,33.4152,-111.8315,2024-06-12,109.9,77.9,0.0,9.3
Mesa,AZ,USA,33.4152,-111.8315,2024-06-13,107.3,80.2,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-06-14,104.4,77.8,0.0,6.9
Mesa,AZ,USA,33.4152,-111.8315,2024-06-15,110.7,78.4,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-06-16,109.6,79.6,0.0,14.8
Mesa,AZ,USA,33.4152,-111.8315,2024-06-17,104.0,78.5,0.0,14.2
Mesa,AZ,USA,33.4152,-111.8315,2024-06-18,103.4,75.1,0.0,9.5
Mesa,AZ,USA,33.4152,-111.8315,2024-06-19,103.3,78.2,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-06-20,112.6,79.3,0.0,13.1
Mesa,AZ,USA,33.4152,-111.8315,2024-06-21,115.0,90.9,0.0,17.6
Mesa,AZ,USA,33.4152,-111.8315,2024-06-22,101.3,89.3,0.0,14.7
Mesa,AZ,USA,33.4152,-111.8315,2024-06-23,103.4,84.3,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-06-24,107.2,85.3,0.0,14.9
Mesa,AZ,USA,33.4152,-111.8315,2024-06-25,103.3,84.5,0.008,7.6
Mesa,AZ,USA,33.4152,-111.8315,2024-06-26,108.0,84.4,0.0,10.2
Mesa,AZ,USA,33.4152,-111.8315,2024-06-27,110.8,87.0,0.0,14.6
Mesa,AZ,USA,33.4152,-111.8315,2024-06-28,109.5,88.0,0.0,11.9
Mesa,AZ,USA,33.4152,-111.8315,2024-06-29,108.2,86.5,0.0,9.2
Mesa,AZ,USA,33.4152,-111.8315,2024-06-30,109.9,87.4,0.0,13.6
Mesa,AZ,USA,33.4152,-111.8315,2024-07-01,105.4,80.8,0.122,14.7
Mesa,AZ,USA,33.4152,-111.8315,2024-07-02,111.1,84.6,0.0,9.6
Mesa,AZ,USA,33.4152,-111.8315,2024-07-03,110.6,85.8,0.0,14.5
Mesa,AZ,USA,33.4152,-111.8315,2024-07-04,111.4,85.1,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-07-05,115.6,85.4,0.0,12.8
Mesa,AZ,USA,33.4152,-111.8315,2024-07-06,112.0,85.3,0.0,15.0
Mesa,AZ,USA,33.4152,-111.8315,2024-07-07,111.7,85.2,0.0,11.9
Mesa,AZ,USA,33.4152,-111.8315,2024-07-08,115.2,84.7,0.0,12.7
Mesa,AZ,USA,33.4152,-111.8315,2024-07-09,113.7,86.5,0.0,10.1
Mesa,AZ,USA,33.4152,-111.8315,2024-07-10,113.7,88.6,0.0,13.4
Mesa,AZ,USA,33.4152,-111.8315,2024-07-11,113.3,88.9,0.0,18.3
Mesa,AZ,USA,33.4152,-111.8315,2024-07-12,113.0,86.1,0.0,9.8
Mesa,AZ,USA,33.4152,-111.8315,2024-07-13,109.7,87.9,0.0,15.6
Mesa,AZ,USA,33.4152,-111.8315,2024-07-14,105.4,86.6,0.0,14.6
Mesa,AZ,USA,33.4152,-111.8315,2024-07-15,105.2,84.3,0.0,15.0
Mesa,AZ,USA,33.4152,-111.8315,2024-07-16,106.3,85.1,0.0,14.2
Mesa,AZ,USA,33.4152,-111.8315,2024-07-17,108.3,85.0,0.0,10.1
Mesa,AZ,USA,33.4152,-111.8315,2024-07-18,110.2,89.8,0.0,12.9
Mesa,AZ,USA,33.4152,-111.8315,2024-07-19,110.8,88.3,0.0,10.5
Mesa,AZ,USA,33.4152,-111.8315,2024-07-20,110.0,89.1,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-07-21,103.7,87.7,0.122,20.0
Mesa,AZ,USA,33.4152,-111.8315,2024-07-22,108.1,81.7,0.0,8.5
Mesa,AZ,USA,33.4152,-111.8315,2024-07-23,110.4,90.1,0.0,11.7
Mesa,AZ,USA,33.4152,-111.8315,2024-07-24,109.9,89.9,0.008,14.4
Mesa,AZ,USA,33.4152,-111.8315,2024-07-25,106.8,88.3,0.008,16.6
Mesa,AZ,USA,33.4152,-111.8315,2024-07-26,106.8,83.8,0.0,9.3
Mesa,AZ,USA,33.4152,-111.8315,2024-07-27,109.0,84.1,0.0,13.1
Mesa,AZ,USA,33.4152,-111.8315,2024-07-28,106.8,85.5,0.0,18.7
Mesa,AZ,USA,33.4152,-111.8315,2024-07-29,107.4,85.1,0.0,11.3
Mesa,AZ,USA,33.4152,-111.8315,2024-07-30,107.6,84.7,0.0,18.2
Mesa,AZ,USA,33.4152,-111.8315,2024-07-31,109.1,84.4,0.004,17.1
Mesa,AZ,USA,33.4152,-111.8315,2024-08-01,105.2,84.7,0.004,8.2
Mesa,AZ,USA,33.4152,-111.8315,2024-08-02,108.1,85.3,0.0,12.4
Mesa,AZ,USA,33.4152,-111.8315,2024-08-03,111.5,88.9,0.0,9.1
Mesa,AZ,USA,33.4152,-111.8315,2024-08-04,113.5,90.1,0.0,16.3
Mesa,AZ,USA,33.4152,-111.8315,2024-08-05,108.1,88.8,0.004,14.0
Mesa,AZ,USA,33.4152,-111.8315,2024-08-06,107.8,88.3,0.0,15.5
Mesa,AZ,USA,33.4152,-111.8315,2024-08-07,100.6,81.4,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-08-08,100.9,84.8,0.031,9.7
Mesa,AZ,USA,33.4152,-111.8315,2024-08-09,106.5,81.5,0.0,6.7
Mesa,AZ,USA,33.4152,-111.8315,2024-08-10,109.0,88.3,0.0,14.4
Mesa,AZ,USA,33.4152,-111.8315,2024-08-11,101.2,82.0,0.0,10.5
Mesa,AZ,USA,33.4152,-111.8315,2024-08-12,105.0,84.6,0.0,9.6
Mesa,AZ,USA,33.4152,-111.8315,2024-08-13,103.2,79.4,0.016,15.3
Mesa,AZ,USA,33.4152,-111.8315,2024-08-14,106.8,86.7,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-08-15,109.4,86.6,0.0,6.8
Mesa,AZ,USA,33.4152,-111.8315,2024-08-16,109.3,86.8,0.0,11.4
Mesa,AZ,USA,33.4152,-111.8315,2024-08-17,107.3,87.5,0.0,15.6
Mesa,AZ,USA,33.4152,-111.8315,2024-08-18,99.4,75.6,0.102,10.6
Mesa,AZ,USA,33.4152,-111.8315,2024-08-19,109.0,82.6,0.0,7.7
Mesa,AZ,USA,33.4152,-111.8315,2024-08-20,110.3,86.5,0.0,12.5
Mesa,AZ,USA,33.4152,-111.8315,2024-08-21,102.7,87.4,0.012,12.7
Mesa,AZ,USA,33.4152,-111.8315,2024-08-22,102.4,84.3,0.0,18.5
Mesa,AZ,USA,33.4152,-111.8315,2024-08-23,102.5,83.0,0.071,16.9
Mesa,AZ,USA,33.4152,-111.8315,2024-08-24,103.3,80.2,0.0,21.5
Mesa,AZ,USA,33.4152,-111.8315,2024-08-25,104.8,80.8,0.0,6.7
Mesa,AZ,USA,33.4152,-111.8315,2024-08-26,106.4,78.5,0.0,8.0
Mesa,AZ,USA,33.4152,-111.8315,2024-08-27,108.6,80.8,0.0,7.4
Mesa,AZ,USA,33.4152,-111.8315,2024-08-28,101.4,87.8,0.0,10.6
Mesa,AZ,USA,33.4152,-111.8315,2024-08-29,104.2,81.4,0.0,12.3
Mesa,AZ,USA,33.4152,-111.8315,2024-08-30,106.0,81.5,0.0,9.6
Mesa,AZ,USA,33.4152,-111.8315,2024-08-31,104.5,84.4,0.0,17.5
Mesa,AZ,USA,33.4152,-111.8315,2024-09-01,106.5,81.0,0.0,14.2
Mesa,AZ,USA,33.4152,-111.8315,2024-09-02,105.7,84.3,0.0,14.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-03,105.4,84.6,0.0,13.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-04,108.5,83.8,0.0,7.8
Mesa,AZ,USA,33.4152,-111.8315,2024-09-05,112.8,85.7,0.0,8.9
Mesa,AZ,USA,33.4152,-111.8315,2024-09-06,108.0,90.3,0.0,12.8
Mesa,AZ,USA,33.4152,-111.8315,2024-09-07,107.2,86.8,0.0,18.7
Mesa,AZ,USA,33.4152,-111.8315,2024-09-08,106.3,84.2,0.0,14.1
Mesa,AZ,USA,33.4152,-111.8315,2024-09-09,107.2,82.1,0.0,10.6
Mesa,AZ,USA,33.4152,-111.8315,2024-09-10,108.1,79.3,0.0,8.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-11,107.1,77.8,0.0,14.4
Mesa,AZ,USA,33.4152,-111.8315,2024-09-12,106.3,78.3,0.0,16.0
Mesa,AZ,USA,33.4152,-111.8315,2024-09-13,103.6,75.7,0.0,12.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-14,99.5,81.3,0.0,6.5
Mesa,AZ,USA,33.4152,-111.8315,2024-09-15,100.0,80.5,0.0,12.7
Mesa,AZ,USA,33.4152,-111.8315,2024-09-16,99.1,75.4,0.004,16.0
Mesa,AZ,USA,33.4152,-111.8315,2024-09-17,90.3,73.2,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-09-18,93.6,68.9,0.0,9.9
Mesa,AZ,USA,33.4152,-111.8315,2024-09-19,94.6,70.5,0.0,11.2
Mesa,AZ,USA,33.4152,-111.8315,2024-09-20,93.7,73.5,0.004,13.5
Mesa,AZ,USA,33.4152,-111.8315,2024-09-21,88.4,66.2,0.079,13.5
Mesa,AZ,USA,33.4152,-111.8315,2024-09-22,94.6,69.1,0.0,7.1
Mesa,AZ,USA,33.4152,-111.8315,2024-09-23,101.6,74.3,0.0,11.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-24,104.8,75.7,0.0,11.5
Mesa,AZ,USA,33.4152,-111.8315,2024-09-25,108.1,77.8,0.0,11.2
Mesa,AZ,USA,33.4152,-111.8315,2024-09-26,107.3,80.4,0.0,8.1
Mesa,AZ,USA,33.4152,-111.8315,2024-09-27,110.1,78.9,0.0,7.3
Mesa,AZ,USA,33.4152,-111.8315,2024-09-28,113.3,84.3,0.0,17.1
Mesa,AZ,USA,33.4152,-111.8315,2024-09-29,110.2,84.5,0.0,11.9
Mesa,AZ,USA,33.4152,-111.8315,2024-09-30,105.8,79.7,0.0,8.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-01,110.2,79.3,0.0,15.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-02,104.8,84.6,0.0,12.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-03,105.8,75.9,0.0,7.7
Mesa,AZ,USA,33.4152,-111.8315,2024-10-04,106.6,75.1,0.0,6.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-05,106.5,78.4,0.0,9.2
Mesa,AZ,USA,33.4152,-111.8315,2024-10-06,107.8,79.2,0.0,9.3
Mesa,AZ,USA,33.4152,-111.8315,2024-10-07,106.7,79.5,0.0,12.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-08,106.0,76.6,0.0,11.7
Mesa,AZ,USA,33.4152,-111.8315,2024-10-09,102.7,74.8,0.0,6.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-10,104.5,75.7,0.0,10.2
Mesa,AZ,USA,33.4152,-111.8315,2024-10-11,101.9,74.3,0.0,7.2
Mesa,AZ,USA,33.4152,-111.8315,2024-10-12,102.2,71.4,0.0,7.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-13,100.9,70.8,0.0,7.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-14,97.6,71.2,0.0,8.0
Mesa,AZ,USA,33.4152,-111.8315,2024-10-15,95.0,70.0,0.0,7.9
Mesa,AZ,USA,33.4152,-111.8315,2024-10-16,95.2,66.8,0.0,12.9
Mesa,AZ,USA,33.4152,-111.8315,2024-10-17,87.5,68.5,0.0,9.7
Mesa,AZ,USA,33.4152,-111.8315,2024-10-18,74.7,57.2,0.232,22.3
Mesa,AZ,USA,33.4152,-111.8315,2024-10-19,69.2,54.7,0.008,9.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-20,78.4,53.0,0.0,6.4
Mesa,AZ,USA,33.4152,-111.8315,2024-10-21,85.4,57.3,0.0,9.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-22,92.9,60.4,0.0,8.6
Mesa,AZ,USA,33.4152,-111.8315,2024-10-23,94.8,62.2,0.0,9.3
Mesa,AZ,USA,33.4152,-111.8315,2024-10-24,93.4,59.8,0.0,7.5
Mesa,AZ,USA,33.4152,-111.8315,2024-10-25,95.1,59.9,0.0,7.8
Mesa,AZ,USA,33.4152,-111.8315,2024-10-26,98.0,63.6,0.0,8.1
Mesa,AZ,USA,33.4152,-111.8315,2024-10-27,94.8,65.2,0.0,6.9
Mesa,AZ,USA,33.4152,-111.8315,2024-10-28,91.0,60.8,0.0,16.1
Mesa,AZ,USA,33.4152,-111.8315,2024-10-29,72.1,58.9,0.197,13.4
